4,15,656.38,451.36,37.70,77.74,0.434,-1,-1,-1
4,16,841.46,463.50,34.83,78.08,0.311,-1,-1,-1
4,17,975.32,444.28,32.91,68.06,0.330,-1,-1,-1
4,20,1305.57,428.27,39.11,117.55,0.364,-1,-1,-1
4,24,853.48,464.28,27.28,75.37,0.290,-1,-1,-1
4,28,510.09,462.10,49.38,185.98,0.393,-1,-1,-1
4,11,914.58,483.18,101.92,102.37,0.382,-1,-1,-1
5,1,1355.42,417.88,173.39,381.60,0.927,-1,-1,-1
5,2,582.27,443.80,93.14,264.01,0.899,-1,-1,-1
5,3,444.83,449.83,110.69,273.44,0.899,-1,-1,-1
5,4,1463.78,427.66,155.33,341.86,0.857,-1,-1,-1
5,5,732.23,470.08,34.59,98.52,0.800,-1,-1,-1
5,6,1255.57,443.76,37.53,102.60,0.693,-1,-1,-1
5,7,936.63,435.14,35.49,81.90,0.677,-1,-1,-1
5,8,1012.99,422.38,46.85,108.52,0.695,-1,-1,-1
5,9,1105.10,433.93,34.17,115.40,0.507,-1,-1,-1
5,12,1368.35,433.91,42.38,76.98,0.330,-1,-1,-1
5,13,965.78,484.00,50.19,74.02,0.305,-1,-1,-1
5,14,1683.65,426.52,102.73,160.59,0.389,-1,-1,-1
5,15,658.21,450.61,38.36,78.70,0.393,-1,-1,-1
5,16,842.14,463.35,34.74,77.83,0.330,-1,-1,-1
5,17,976.57,444.11,32.74,67.47,0.363,-1,-1,-1
5,20,1305.27,428.95,38.92,116.99,0.379,-1,-1,-1
5,24,853.84,464.04,27.06,74.69,0.316,-1,-1,-1
5,28,508.80,461.96,50.50,190.34,0.354,-1,-1,-1
5,11,915.76,485.41,99.48,100.05,0.384,-1,-1,-1
5,22,416.50,454.03,40.10,61.01,0.256,-1,-1,-1
6,1,1360.79,416.91,173.87,383.07,0.919,-1,-1,-1
6,2,582.67,443.79,93.42,264.33,0.903,-1,-1,-1
6,3,444.81,448.43,112.16,275.32,0.900,-1,-1,-1
6,4,1471.23,426.45,154.58,343.28,0.855,-1,-1,-1
6,5,732.32,469.88,34.85,99.11,0.791,-1,-1,-1
6,6,1255.42,444.16,37.33,102.30,0.685,-1,-1,-1
6,7,936.61,434.75,35.69,82.35,0.628,-1,-1,-1
6,8,1012.66,421.44,47.60,109.36,0.689,-1,-1,-1
6,9,1104.53,433.85,34.23,115.08,0.583,-1,-1,-1
6,12,1362.88,431.67,61.64,114.03,0.389,-1,-1,-1
6,13,965.80,485.74,49.43,73.22,0.271,-1,-1,-1
6,14,1685.80,427.04,101.90,159.34,0.323,-1,-1,-1
6,15,659.02,450.35,38.17,77.68,0.379,-1,-1,-1
6,16,842.29,463.35,34.83,78.04,0.327,-1,-1,-1
6,17,976.88,444.07,32.81,67.65,0.393,-1,-1,-1
6,20,1305.61,428.91,38.90,117.20,0.397,-1,-1,-1
6,24,853.90,464.04,27.17,74.90,0.276,-1,-1,-1
6,28,509.17,462.18,52.20,197.29,0.367,-1,-1,-1
6,11,916.67,487.85,97.65,98.16,0.339,-1,-1,-1
6,38,657.39,450.75,57.78,155.48,0.325,-1,-1,-1
6,22,416.51,454.32,40.47,61.64,0.282,-1,-1,-1
6,19,682.03,476.07,47.60,124.10,0.270,-1,-1,-1
6,18,647.48,453.30,47.31,189.53,0.339,-1,-1,-1
6,10,544.25,445.82,41.00,109.99,0.251,-1,-1,-1
7,1,1364.35,414.68,173.46,385.21,0.909,-1,-1,-1
7,2,582.71,443.34,93.77,264.72,0.905,-1,-1,-1
7,3,446.21,448.96,113.09,275.52,0.910,-1,-1,-1
7,4,1477.93,425.17,154.31,344.78,0.845,-1,-1,-1
7,5,732.23,470.37,35.19,99.86,0.791,-1,-1,-1
7,6,1255.51,443.97,37.20,102.25,0.690,-1,-1,-1
7,7,936.22,434.59,35.88,82.80,0.645,-1,-1,-1
7,8,1012.95,421.84,47.23,108.29,0.679,-1,-1,-1
7,9,1105.43,435.26,33.91,114.23,0.427,-1,-1,-1
7,12,1362.37,432.27,66.99,126.44,0.488,-1,-1,-1
7,13,966.33,485.88,49.02,72.85,0.314,-1,-1,-1
7,14,1685.70,426.78,101.93,159.43,0.303,-1,-1,-1
7,15,659.08,450.03,38.64,78.16,0.339,-1,-1,-1
7,16,840.89,463.29,35.08,78.59,0.338,-1,-1,-1
7,17,978.15,443.38,33.37,68.84,0.357,-1,-1,-1
7,20,1305.79,429.23,38.67,116.73,0.364,-1,-1,-1
7,24,853.71,464.05,27.53,75.85,0.261,-1,-1,-1
7,28,508.47,462.12,53.80,204.33,0.335,-1,-1,-1
7,11,916.06,486.83,98.36,99.13,0.358,-1,-1,-1
7,38,648.44,453.70,67.30,181.72,0.480,-1,-1,-1
7,19,681.29,473.78,48.68,127.12,0.350,-1,-1,-1
7,18,648.00,454.20,47.52,190.21,0.400,-1,-1,-1
7,10,543.39,446.08,40.65,109.48,0.284,-1,-1,-1
8,1,1371.56,412.61,172.53,387.52,0.895,-1,-1,-1
8,2,582.58,442.86,94.21,265.22,0.910,-1,-1,-1
8,3,446.55,449.51,113.98,274.96,0.911,-1,-1,-1
8,4,1486.59,424.15,154.20,345.53,0.860,-1,-1,-1
8,5,732.14,469.03,36.07,102.43,0.766,-1,-1,-1
8,6,1255.06,443.78,37.20,102.19,0.722,-1,-1,-1
8,7,935.79,434.62,35.88,82.98,0.659,-1,-1,-1
8,8,1013.41,422.07,47.15,108.23,0.625,-1,-1,-1
8,9,1105.44,436.08,33.59,113.12,0.425,-1,-1,-1
8,12,1363.85,432.89,68.24,131.23,0.600,-1,-1,-1
8,13,966.37,484.47,48.76,72.76,0.279,-1,-1,-1
8,14,1685.22,426.01,102.24,159.76,0.323,-1,-1,-1
8,15,659.12,448.71,40.56,81.64,0.347,-1,-1,-1
8,16,838.96,462.56,35.42,79.22,0.335,-1,-1,-1
8,17,980.21,444.19,32.80,68.01,0.311,-1,-1,-1
8,20,1305.96,429.02,38.60,116.71,0.359,-1,-1,-1
8,28,508.24,462.10,54.92,209.61,0.384,-1,-1,-1
8,11,913.78,483.43,101.62,102.87,0.357,-1,-1,-1
8,38,655.75,451.87,63.08,170.05,0.496,-1,-1,-1
8,19,679.68,467.77,51.41,134.93,0.279,-1,-1,-1
8,10,544.20,445.02,40.89,110.48,0.312,-1,-1,-1
8,49,1088.30,431.99,49.91,160.97,0.348,-1,-1,-1
9,1,1382.42,410.88,170.23,388.93,0.882,-1,-1,-1
9,2,582.25,442.67,94.38,265.44,0.910,-1,-1,-1
9,3,446.74,449.02,115.33,275.77,0.911,-1,-1,-1
9,4,1490.95,422.80,153.86,346.67,0.834,-1,-1,-1
9,5,731.44,468.77,36.43,103.61,0.775,-1,-1,-1
9,6,1254.64,442.78,37.49,102.90,0.734,-1,-1,-1
9,7,934.96,434.40,36.08,83.58,0.634,-1,-1,-1
9,8,1014.28,423.66,46.29,106.42,0.626,-1,-1,-1
9,9,1105.97,439.11,32.66,110.01,0.374,-1,-1,-1
9,12,1366.28,435.01,66.99,131.02,0.647,-1,-1,-1
9,13,967.78,484.26,49.23,73.44,0.328,-1,-1,-1
9,14,1685.90,425.89,102.07,159.40,0.309,-1,-1,-1
9,15,659.71,448.46,40.49,81.05,0.404,-1,-1,-1
9,16,839.13,463.25,35.36,78.77,0.307,-1,-1,-1
9,17,982.10,444.38,32.68,68.06,0.306,-1,-1,-1
9,20,1306.00,428.87,38.66,117.10,0.404,-1,-1,-1
9,28,508.96,461.89,55.48,213.14,0.340,-1,-1,-1
9,11,915.31,483.92,101.27,102.43,0.324,-1,-1,-1
9,38,660.67,450.05,59.79,160.49,0.393,-1,-1,-1
9,10,544.78,447.29,39.95,108.21,0.308,-1,-1,-1
9,49,1088.20,436.04,49.30,158.92,0.376,-1,-1,-1
9,22,416.42,453.65,40.60,61.81,0.255,-1,-1,-1
9,18,649.69,453.20,48.44,192.71,0.317,-1,-1,-1
10,1,1393.08,409.71,167.23,389.88,0.872,-1,-1,-1
10,2,582.40,442.79,94.56,265.45,0.909,-1,-1,-1
10,3,446.88,447.09,116.93,277.80,0.913,-1,-1,-1
10,4,1503.90,421.89,152.96,348.81,0.794,-1,-1,-1
10,5,730.97,467.39,36.76,104.71,0.804,-1,-1,-1
10,6,1254.35,442.56,37.49,102.93,0.726,-1,-1,-1
10,7,934.75,434.34,36.29,83.96,0.659,-1,-1,-1
10,8,1015.51,425.62,45.34,104.44,0.583,-1,-1,-1
10,9,1105.83,440.28,32.38,109.02,0.396,-1,-1,-1
10,12,1368.49,435.55,65.82,130.95,0.617,-1,-1,-1
10,13,964.90,479.47,51.72,78.04,0.310,-1,-1,-1
10,15,660.86,449.15,40.52,80.91,0.253,-1,-1,-1
10,16,838.75,463.70,35.68,79.08,0.304,-1,-1,-1
10,17,984.75,445.37,32.28,67.53,0.311,-1,-1,-1
10,20,1306.18,428.47,38.75,117.77,0.400,-1,-1,-1
10,28,509.45,461.95,56.54,219.47,0.296,-1,-1,-1
10,11,913.39,481.96,102.48,104.25,0.294,-1,-1,-1
10,38,662.61,455.80,61.71,165.90,0.587,-1,-1,-1
10,10,545.48,446.90,40.12,108.94,0.318,-1,-1,-1
10,49,1087.34,438.73,48.89,157.27,0.410,-1,-1,-1
10,18,650.45,454.28,48.57,193.09,0.305,-1,-1,-1
11,1,1403.49,409.10,164.34,390.80,0.882,-1,-1,-1
11,2,582.33,442.85,94.74,265.51,0.908,-1,-1,-1
11,3,446.94,445.98,118.13,279.20,0.913,-1,-1,-1
11,4,1511.38,422.04,149.40,349.47,0.809,-1,-1,-1
11,5,731.32,469.31,36.30,103.48,0.815,-1,-1,-1
11,6,1254.34,443.03,37.31,102.40,0.749,-1,-1,-1
11,7,934.50,434.50,36.15,83.68,0.620,-1,-1,-1
11,8,1015.73,427.15,44.64,102.74,0.606,-1,-1,-1
11,9,1105.99,440.83,32.07,107.92,0.383,-1,-1,-1
11,12,1372.92,437.27,63.38,128.04,0.538,-1,-1,-1
11,13,962.82,471.80,55.85,85.80,0.305,-1,-1,-1
11,15,661.53,450.11,40.66,81.36,0.318,-1,-1,-1
11,16,838.71,463.89,35.77,78.95,0.305,-1,-1,-1
11,17,985.87,446.45,31.82,66.97,0.308,-1,-1,-1
11,20,1305.89,428.09,38.73,118.22,0.415,-1,-1,-1
11,38,657.33,456.30,67.44,182.70,0.632,-1,-1,-1
11,10,545.71,446.30,40.30,109.61,0.290,-1,-1,-1
11,49,1086.52,438.80,49.18,157.73,0.419,-1,-1,-1
11,18,652.49,454.65,48.65,193.33,0.346,-1,-1,-1
11,19,681.20,477.30,48.51,127.08,0.363,-1,-1,-1
11,14,1688.13,426.07,100.91,158.04,0.263,-1,-1,-1
12,1,1418.47,417.16,158.33,383.05,0.867,-1,-1,-1
12,2,582.22,442.81,94.91,265.52,0.909,-1,-1,-1
12,3,446.40,446.21,118.93,279.54,0.905,-1,-1,-1
12,4,1527.86,421.70,150.37,354.06,0.829,-1,-1,-1
12,5,730.84,469.95,36.44,103.88,0.817,-1,-1,-1
12,6,1254.63,442.77,37.32,102.57,0.738,-1,-1,-1
12,7,934.13,434.62,36.13,83.73,0.625,-1,-1,-1
12,8,1016.73,428.80,43.68,100.96,0.462,-1,-1,-1
12,9,1105.99,439.77,32.25,108.75,0.427,-1,-1,-1
12,12,1376.57,436.71,61.82,126.36,0.541,-1,-1,-1
12,13,964.77,480.47,50.38,77.97,0.349,-1,-1,-1
12,15,662.27,451.00,40.04,80.16,0.287,-1,-1,-1
12,16,839.06,463.87,35.86,78.88,0.306,-1,-1,-1
12,17,987.07,447.93,31.36,66.35,0.305,-1,-1,-1
12,20,1305.90,428.70,38.34,117.49,0.467,-1,-1,-1
12,38,657.65,459.45,67.95,185.29,0.559,-1,-1,-1
12,49,1086.72,437.45,49.60,158.73,0.333,-1,-1,-1
12,18,651.21,455.54,48.47,192.34,0.338,-1,-1,-1
12,19,672.90,469.05,52.28,136.71,0.405,-1,-1,-1
12,11,915.49,487.48,97.31,99.27,0.267,-1,-1,-1
13,1,1430.19,416.56,155.37,383.24,0.835,-1,-1,-1
13,2,582.06,442.52,95.17,265.81,0.908,-1,-1,-1
13,3,446.51,445.86,119.89,280.60,0.900,-1,-1,-1
13,4,1537.34,421.14,150.92,356.67,0.837,-1,-1,-1
13,5,729.73,470.01,36.78,104.75,0.810,-1,-1,-1
13,6,1254.88,442.51,37.41,102.79,0.714,-1,-1,-1
13,7,933.88,434.73,36.11,83.74,0.645,-1,-1,-1
13,8,1015.83,432.33,41.79,96.88,0.295,-1,-1,-1
13,9,1106.14,440.39,32.10,108.19,0.383,-1,-1,-1
13,12,1379.50,434.89,61.62,127.33,0.482,-1,-1,-1
13,13,965.32,482.37,49.03,76.34,0.369,-1,-1,-1
13,16,839.75,464.11,35.31,77.22,0.276,-1,-1,-1
13,17,987.23,447.55,32.02,68.02,0.366,-1,-1,-1
13,20,1305.41,429.40,37.98,116.69,0.464,-1,-1,-1
13,49,1087.18,437.61,49.52,157.96,0.411,-1,-1,-1
13,18,648.01,453.72,49.14,195.28,0.253,-1,-1,-1
13,19,666.05,461.51,59.91,158.19,0.597,-1,-1,-1
13,11,915.06,485.19,98.93,101.41,0.332,-1,-1,-1
13,14,1687.37,427.53,100.52,157.15,0.388,-1,-1,-1
14,1,1439.68,414.16,154.88,386.42,0.849,-1,-1,-1
14,2,581.97,442.62,95.29,265.89,0.905,-1,-1,-1
14,3,446.53,446.14,120.51,281.30,0.889,-1,-1,-1
14,4,1545.26,421.09,153.66,364.14,0.837,-1,-1,-1
14,5,729.75,470.74,36.59,104.25,0.791,-1,-1,-1
14,6,1254.66,442.13,37.53,103.26,0.661,-1,-1,-1
14,7,934.05,434.67,36.17,84.04,0.617,-1,-1,-1
14,8,1016.65,429.39,43.17,100.55,0.455,-1,-1,-1
14,9,1106.80,441.64,31.51,106.45,0.329,-1,-1,-1
14,12,1383.89,432.48,61.76,128.82,0.413,-1,-1,-1
14,13,965.95,484.47,47.67,74.76,0.389,-1,-1,-1
14,16,839.69,464.20,35.29,76.97,0.277,-1,-1,-1
14,17,986.80,446.98,32.15,68.54,0.327,-1,-1,-1
14,20,1305.59,429.52,37.87,116.57,0.448,-1,-1,-1
14,49,1086.59,438.23,49.71,157.89,0.462,-1,-1,-1
14,18,650.59,455.61,49.19,195.71,0.259,-1,-1,-1
14,19,665.41,459.20,58.45,154.44,0.522,-1,-1,-1
14,11,914.91,485.74,98.06,100.76,0.304,-1,-1,-1
14,14,1688.29,428.01,99.84,156.34,0.411,-1,-1,-1
14,23,810.94,476.57,31.66,71.38,0.259,-1,-1,-1
14,10,545.36,444.82,41.26,111.68,0.270,-1,-1,-1
14,38,658.54,457.91,68.35,188.19,0.523,-1,-1,-1
15,1,1449.36,420.48,152.49,381.04,0.855,-1,-1,-1
15,2,581.26,442.79,95.16,265.60,0.911,-1,-1,-1
15,3,447.58,446.92,121.16,282.37,0.894,-1,-1,-1
15,4,1556.11,422.83,154.71,366.14,0.847,-1,-1,-1
15,5,729.84,471.07,36.35,103.45,0.763,-1,-1,-1
15,6,1254.52,442.46,37.29,102.87,0.705,-1,-1,-1
15,7,934.07,434.85,36.01,83.62,0.673,-1,-1,-1
15,8,1017.37,440.27,38.50,89.59,0.316,-1,-1,-1
15,9,1106.65,445.42,30.74,103.17,0.301,-1,-1,-1
15,12,1387.85,430.67,61.24,129.88,0.477,-1,-1,-1
15,13,967.64,486.40,45.65,72.15,0.334,-1,-1,-1
15,16,839.55,463.89,35.76,77.99,0.313,-1,-1,-1
15,17,988.03,450.27,31.87,68.15,0.406,-1,-1,-1
15,20,1306.48,429.80,37.55,116.23,0.414,-1,-1,-1
15,49,1085.67,444.31,48.49,152.29,0.506,-1,-1,-1
15,19,667.34,460.20,56.95,150.05,0.579,-1,-1,-1
15,11,915.28,487.18,96.68,99.70,0.412,-1,-1,-1
15,14,1687.58,428.25,99.26,155.62,0.465,-1,-1,-1
15,66,1847.80,473.72,66.21,182.99,0.314,-1,-1,-1
15,23,810.66,476.68,31.92,71.38,0.256,-1,-1,-1
15,15,667.23,452.20,39.36,78.94,0.297,-1,-1,-1
16,1,1462.03,418.32,157.54,387.61,0.857,-1,-1,-1
16,2,580.90,442.76,95.10,265.73,0.913,-1,-1,-1
16,3,448.09,447.66,121.61,282.91,0.893,-1,-1,-1
16,4,1570.31,424.24,156.17,368.06,0.868,-1,-1,-1
16,5,729.58,470.88,36.57,104.06,0.758,-1,-1,-1
16,6,1254.43,441.74,37.46,103.64,0.692,-1,-1,-1
16,7,933.75,434.76,36.00,83.59,0.657,-1,-1,-1
16,8,1019.62,454.02,32.92,75.46,0.328,-1,-1,-1
16,9,1107.24,445.23,30.81,103.56,0.342,-1,-1,-1
16,12,1391.63,429.79,59.97,130.59,0.381,-1,-1,-1
16,13,967.85,486.69,45.49,72.51,0.366,-1,-1,-1
16,16,839.44,463.88,35.75,77.93,0.293,-1,-1,-1
16,17,988.13,451.07,31.87,68.27,0.418,-1,-1,-1
16,20,1306.73,429.36,37.45,116.57,0.438,-1,-1,-1
16,49,1085.53,442.94,49.23,153.44,0.402,-1,-1,-1
16,19,666.73,454.22,58.05,153.18,0.518,-1,-1,-1
16,11,915.23,487.16,96.46,99.84,0.391,-1,-1,-1
16,14,1689.70,428.08,98.70,155.31,0.451,-1,-1,-1
16,23,810.38,476.73,32.04,71.22,0.253,-1,-1,-1
16,15,666.96,450.67,41.93,85.03,0.442,-1,-1,-1
17,1,1472.09,413.12,165.41,396.30,0.864,-1,-1,-1
17,2,580.64,442.56,95.10,266.05,0.916,-1,-1,-1
17,3,448.97,450.30,121.32,281.78,0.888,-1,-1,-1
17,4,1579.69,424.52,159.02,372.77,0.864,-1,-1,-1
17,5,728.25,471.76,36.61,103.72,0.762,-1,-1,-1
17,6,1253.86,442.58,36.93,102.57,0.721,-1,-1,-1
17,7,933.49,434.66,36.13,84.03,0.626,-1,-1,-1
17,8,1018.63,443.29,37.35,86.04,0.315,-1,-1,-1
17,9,1107.53,445.90,30.46,102.60,0.366,-1,-1,-1
17,12,1396.16,429.23,58.36,131.26,0.485,-1,-1,-1
17,13,968.74,488.43,43.18,69.37,0.303,-1,-1,-1
17,16,840.03,464.51,35.88,78.23,0.281,-1,-1,-1
17,17,987.31,450.69,32.63,69.94,0.423,-1,-1,-1
17,20,1306.82,429.79,36.90,115.78,0.416,-1,-1,-1
17,49,1088.75,443.00,48.83,152.98,0.252,-1,-1,-1
17,19,670.40,465.90,53.35,138.85,0.534,-1,-1,-1
17,11,914.47,488.75,94.58,98.23,0.274,-1,-1,-1
17,14,1690.86,428.01,99.00,156.74,0.456,-1,-1,-1
17,23,810.03,476.89,32.35,71.31,0.316,-1,-1,-1
17,15,665.80,450.62,41.31,84.99,0.304,-1,-1,-1
17,73,400.86,478.84,50.23,72.20,0.330,-1,-1,-1
17,66,1846.89,475.21,65.93,182.01,0.282,-1,-1,-1
18,1,1480.64,411.96,172.69,399.84,0.909,-1,-1,-1
18,2,580.84,442.57,95.18,266.15,0.919,-1,-1,-1
18,3,447.46,448.04,122.19,285.06,0.888,-1,-1,-1
18,4,1585.15,426.95,160.28,372.37,0.838,-1,-1,-1
18,5,727.51,471.92,36.92,104.32,0.738,-1,-1,-1
18,6,1253.48,443.20,36.66,102.04,0.674,-1,-1,-1
18,7,933.03,434.65,35.94,83.82,0.649,-1,-1,-1
18,9,1106.95,445.99,30.46,102.61,0.339,-1,-1,-1
18,12,1398.49,427.39,57.16,132.89,0.525,-1,-1,-1
18,13,968.25,484.79,44.42,71.99,0.276,-1,-1,-1
18,16,839.21,464.59,36.26,78.67,0.282,-1,-1,-1
18,17,987.82,451.56,32.39,69.30,0.367,-1,-1,-1
18,20,1306.81,429.71,36.62,115.89,0.389,-1,-1,-1
18,49,1088.47,442.35,48.95,153.65,0.301,-1,-1,-1
18,19,671.59,472.25,51.37,132.18,0.489,-1,-1,-1
18,11,913.54,485.40,96.98,101.30,0.302,-1,-1,-1
18,14,1690.53,427.55,98.89,157.79,0.420,-1,-1,-1
18,15,665.75,450.38,40.35,84.16,0.360,-1,-1,-1
18,78,1165.09,439.60,24.60,84.92,0.305,-1,-1,-1
18,66,1844.30,473.62,66.62,183.22,0.299,-1,-1,-1
19,1,1484.86,411.40,180.07,403.13,0.912,-1,-1,-1
19,2,582.16,442.51,95.36,266.10,0.919,-1,-1,-1
19,3,447.16,447.23,122.66,286.53,0.894,-1,-1,-1
19,4,1589.42,428.23,161.09,372.38,0.833,-1,-1,-1
19,5,726.85,471.68,37.14,104.49,0.728,-1,-1,-1
19,6,1253.11,444.01,36.15,100.89,0.725,-1,-1,-1
19,7,932.95,434.75,35.71,83.59,0.641,-1,-1,-1
19,9,1106.92,446.11,30.42,102.47,0.338,-1,-1,-1
19,12,1400.08,426.59,55.62,133.77,0.557,-1,-1,-1
19,16,838.96,464.57,36.26,78.57,0.286,-1,-1,-1
19,17,988.17,451.71,32.13,68.90,0.304,-1,-1,-1
19,20,1306.96,429.61,36.43,115.93,0.457,-1,-1,-1
19,49,1088.59,441.90,48.91,153.75,0.279,-1,-1,-1
19,19,671.90,474.66,50.85,128.99,0.494,-1,-1,-1
19,11,914.96,487.43,94.99,99.05,0.314,-1,-1,-1
19,14,1691.55,427.73,96.65,156.06,0.291,-1,-1,-1
19,78,1164.84,439.39,24.64,85.07,0.324,-1,-1,-1
19,66,1840.55,457.82,72.34,198.41,0.309,-1,-1,-1
19,81,671.53,449.77,32.42,56.65,0.330,-1,-1,-1
19,85,1689.54,427.62,78.22,118.87,0.410,-1,-1,-1
19,8,1019.32,440.30,38.61,88.68,0.270,-1,-1,-1
19,23,808.89,475.02,33.27,72.99,0.259,-1,-1,-1
19,73,400.87,478.57,52.41,75.43,0.302,-1,-1,-1
20,1,1488.38,411.84,187.59,406.31,0.920,-1,-1,-1
20,2,584.11,442.39,95.74,266.27,0.921,-1,-1,-1
20,3,448.62,446.28,122.77,287.81,0.891,-1,-1,-1
20,4,1597.71,434.30,158.26,366.19,0.638,-1,-1,-1
20,5,725.83,470.89,37.33,103.33,0.712,-1,-1,-1
20,6,1252.78,444.47,35.93,100.18,0.717,-1,-1,-1
20,7,932.75,435.06,35.51,83.49,0.637,-1,-1,-1
20,9,1106.98,446.97,30.21,101.68,0.287,-1,-1,-1
20,12,1404.91,427.26,53.77,132.98,0.477,-1,-1,-1
20,16,837.95,464.15,36.66,79.29,0.311,-1,-1,-1
20,17,989.13,452.32,30.93,66.23,0.347,-1,-1,-1
20,20,1307.12,429.79,36.16,115.64,0.407,-1,-1,-1
